,Unnamed: 0,source,name,neighborhood_overview,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count
2808,2808,city scrape,Superior Suite w/ Ocean View,,570796583,2024-04-05,within an hour,100%,f,"['email', 'phone']",t,t,Belize Mainland,Belize,17.50027368723206,-88.18405613401193,Private room in bed and breakfast,Private room,2,1.0,1.0,0.0,"[""Fire extinguisher"", ""Dedicated workspace"", ""Building staff"", ""Smoke alarm"", ""TV"", ""Air conditioning"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchen"", ""Hot tub"", ""Free parking on premises"", ""Self check-in""]",$594.00,1,365,t,30,56,86,361,2025-03-23,1,1,0,280,1,6,3564.0,2024-06-11,2024-06-11,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,t,2
2809,2809,city scrape,Family Luxury Suite,,570796583,2024-04-05,within an hour,100%,f,"['email', 'phone']",t,t,Belize Mainland,Belize,17.50034234496105,-88.18403260160522,Private room in bed and breakfast,Private room,4,2.5,2.0,2.0,"[""Fire extinguisher"", ""Dedicated workspace"", ""Building staff"", ""Smoke alarm"", ""TV"", ""Air conditioning"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchen"", ""Hot tub"", ""Free parking on premises"", ""Self check-in"", ""Outdoor dining area""]",$734.00,1,365,t,17,41,61,305,2025-03-23,0,0,0,224,0,0,0.0,,,,,,,,,,,t,2
2811,2811,previous scrape,Arnold's Guest House,,524463442,2023-07-08,within a day,75%,t,"['email', 'phone']",t,t,Cayo,Cayo,17.156095482458003,-89.07152283936739,Private room in guesthouse,Private room,2,,1.0,,"[""Air conditioning"", ""Bed linens"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Hot water"", ""Wifi"", ""Refrigerator"", ""Shampoo"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Cleaning available during stay"", ""First aid kit"", ""Free parking on premises"", ""Fire extinguisher"", ""Conditioner"", ""Smoke alarm"", ""Clothing storage"", ""Exterior security cameras on property"", ""Body soap"", ""Private entrance""]",,1,365,t,12,36,66,238,2025-03-23,0,0,0,238,0,0,,,,,,,,,,,,f,4
2819,2819,city scrape,Casita in San PedroLuxurious Beachfront Studio,,570761657,2024-04-05,within an hour,100%,f,"['email', 'phone']",t,f,Belize Islands,Belize,17.876744151874664,-88.01122073442986,Entire home,Entire home/apt,2,1.0,0.0,1.0,"[""Zero % conditioner"", ""BBQ grill"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Mini fridge"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Hair dryer"", ""Toaster"", ""Outdoor dining area"", ""Sound system"", ""Waterfront"", ""Board games"", ""Exercise equipment: free weights, yoga mat"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Wifi"", ""Electric stove"", ""Refrigerator"", ""Iron"", ""Dishes and silverware"", ""Hot water kettle"", ""Shower gel"", ""Barbecue utensils"", ""Private patio or balcony"", ""First aid kit"", ""Coffee maker: drip coffee maker"", ""Books and reading material"", ""Safe"", ""Blender"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Bidet"", ""Coffee"", ""Free parking on premises"", ""Beach essentials"", ""Zero% body soap"", ""Sun loungers"", ""Fire extinguisher"", ""Freezer"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Outdoor pool - infinity, pool toys"", ""Ceiling fan"", ""Zero % shampoo""]",$495.00,1,365,t,23,53,83,263,2025-03-23,11,11,2,263,5,66,32670.0,2024-07-04,2025-03-08,4.82,5.0,5.0,4.73,5.0,4.73,4.82,,f,2
2821,2821,city scrape,Cozy Getaway Near the Split!,,571960671,2024-04-12,within an hour,100%,f,"['email', 'phone']",f,t,Belize Islands,Belize,17.7611578,-88.02774869999999,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Hair dryer"", ""Toaster"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Wifi"", ""Electric stove"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Hammock"", ""Essentials"", ""Long term stays allowed"", ""Baking sheet"", ""Shared patio or balcony"", ""TV"", ""Safe"", ""Blender"", ""Lockbox"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Clothing storage"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker, french press"", ""Private beach access \u2013 Beachfront"", ""Outdoor furniture""]",$199.00,2,365,t,12,39,69,309,2025-03-23,13,13,4,263,2,78,15522.0,2024-12-23,2025-03-16,5.0,5.0,4.92,5.0,5.0,5.0,4.92,,t,2
2822,2822,city scrape,White Palm Rentals II,,571960671,2024-04-12,within an hour,100%,f,"['email', 'phone']",f,t,Belize Islands,Belize,17.751101410183026,-88.02448713383787,Entire condo,Entire home/apt,4,2.0,2.0,4.0,"[""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Hair dryer"", ""Cleaning products"", ""Waterfront"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Electric stove"", ""Refrigerator"", ""Dishes and silverware"", ""Long term stays allowed"", ""Stainless steel single oven"", ""Baking sheet"", ""Shared patio or balcony"", ""TV"", ""Blender"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Building staff"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker, french press"", ""Free dryer""]",$240.00,2,365,t,26,47,72,347,2025-03-23,8,8,2,266,3,48,11520.0,2024-12-06,2025-03-09,4.75,4.63,4.75,4.88,5.0,4.63,4.63,,t,2
2824,2824,city scrape,The Modern Cabin,,539263081,2023-09-27,within an hour,100%,t,"['email', 'phone']",t,t,Cayo,Cayo,17.24187,-89.02777,Entire cabin,Entire home/apt,2,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Laundromat nearby"", ""Hair dryer"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Wifi"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Room-darkening shades"", ""Iron"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Heating"", ""Essentials"", ""Gas stove"", ""Long term stays allowed"", ""Private patio or balcony"", ""First aid kit"", ""TV"", ""Free parking on premises"", ""Fire extinguisher"", ""Private entrance"", ""Clothing storage: closet""]",$117.00,1,365,t,15,45,75,254,2025-03-23,7,7,2,254,3,42,4914.0,2024-06-27,2025-03-05,4.86,5.0,5.0,5.0,5.0,4.71,5.0,,t,4
2831,2831,city scrape,Your Tent & many Hammock areas.,,493050072,2022-12-27,within an hour,100%,t,['phone'],t,f,Stann Creek Mainland,Stann Creek,16.878543822961294,-88.28952375634668,Tent,Entire home/apt,4,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""Wifi""]",$24.00,1,365,t,30,60,90,365,2025-03-23,0,0,0,284,0,0,0.0,,,,,,,,,,,t,9
2833,2833,city scrape,Seafront Tropical Caribbean luxurious home,,572705712,2024-04-16,within an hour,100%,f,"['email', 'phone']",t,t,Corozal,Corozal,18.35787,-88.14392,Entire home,Entire home/apt,6,2.0,2.0,0.0,"[""BBQ grill"", ""Ethernet connection"", ""Dedicated workspace"", ""Boat slip"", ""Extra pillows and blankets"", ""Air conditioning"", ""Exercise equipment"", ""Hammock"", ""Kitchen"", ""Wine glasses"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Outdoor dining area"", ""Waterfront"", ""Dryer"", ""Board games"", ""Washer"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Pool"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Harmon Carson Bluetooth sound system"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Hot water kettle"", ""Gas stove"", ""Shower gel"", ""Barbecue utensils"", ""Private patio or balcony"", ""First aid kit"", ""Stainless steel single oven"", ""Baking sheet"", ""Single level home"", ""Coffee maker: drip coffee maker"", ""Outdoor shower"", ""Clothing storage: wardrobe"", ""TV"", ""Safe"", ""Blender"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Dishwasher"", ""Sun loungers"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Private entrance"", ""Ceiling fan""]",$504.00,3,730,t,2,19,49,294,2025-03-23,4,4,0,232,2,24,12096.0,2024-10-05,2025-02-18,5.0,5.0,4.75,5.0,5.0,4.75,5.0,,t,1
2834,2834,previous scrape,Sea Horizon Suite #6,,538998236,2023-09-26,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.9095821,-87.9727798,Room in hotel,Private room,4,,1.0,,"[""Fire extinguisher"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Outdoor shower"", ""Air conditioning"", ""TV"", ""Exterior security cameras on property"", ""Pool"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",,1,365,t,30,60,90,270,2025-03-23,0,0,0,270,0,0,,,,,,,,,,,,t,6
2836,2836,previous scrape,Sea Horizon Hotel,,538998236,2023-09-26,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.9095821,-87.9727798,Room in hotel,Private room,2,,1.0,,"[""Fire extinguisher"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Outdoor shower"", ""Air conditioning"", ""TV"", ""Pool"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",,1,365,t,30,60,90,270,2025-03-23,0,0,0,270,0,0,,,,,,,,,,,,t,6
2837,2837,city scrape,CariVenta 2 bedroom condo with pool - 1A,,572875223,2024-04-17,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.73838,-88.02828,Entire condo,Entire home/apt,4,2.0,2.0,2.0,"[""Ethernet connection"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Hair dryer"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Oven"", ""Pool"", ""Wifi"", ""Host greets you"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Long term stays allowed"", ""Shower gel"", ""First aid kit"", ""HDTV with Amazon Prime Video"", ""Bikes"", ""Outdoor shower"", ""Patio or balcony"", ""Safe"", ""Blender"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Dishwasher"", ""Sun loungers"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Coffee maker""]",$525.00,2,30,t,14,40,70,237,2025-03-23,9,9,2,237,3,54,28350.0,2024-06-06,2025-03-10,5.0,5.0,4.78,5.0,5.0,4.67,4.89,,t,6
2838,2838,previous scrape,sea Horizon Suite #5,,538998236,2023-09-26,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.9095821,-87.9727798,Room in hotel,Private room,4,,1.0,,"[""Fire extinguisher"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Outdoor shower"", ""Air conditioning"", ""TV"", ""Pool"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",,1,365,t,30,60,90,270,2025-03-23,0,0,0,270,0,0,,,,,,,,,,,,t,6
2839,2839,city scrape,Tiny Toucan,,573022945,2024-04-18,,,f,"['email', 'phone']",f,t,Cayo,Cayo,17.31793,-89.01369,Tent,Entire home/apt,4,1.0,1.0,1.0,"[""BBQ grill"", ""First aid kit"", ""Outdoor shower"", ""Wifi"", ""Fire pit"", ""Free parking on premises"", ""Outdoor dining area""]",$112.00,1,365,,30,60,90,269,2025-03-23,0,0,0,269,0,0,0.0,,,,,,,,,,,f,2
2840,2840,city scrape,Let IT GO Beach Cottage,This fly fisherman's paradise beach house is located 2  miles from El Bar el Norte or Playa Del Sol Ambergris Caye. <br /><br />This remote beach house is next to The Hidden Blue Point LA CHAKRA beach house.<br /><br />Approximately 4 miles away from the amazing Sapphire Beach Resort. A great resort which has an amazing restaurant especially for dinner.<br /><br />A next great resort which is very close this beach house is the famous recently opened Margaritaville Resort Belize which is approximately a 10-minute drive by the beach side. These resorts are open for public.,429412882,2021-10-28,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,18.066900768137494,-87.88385378533809,Entire home,Entire home/apt,4,1.0,1.0,1.0,"[""BBQ grill"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Resort access"", ""Toaster"", ""Outdoor dining area"", ""Lake access"", ""Waterfront"", ""Board games"", ""Washer"", ""Cooking basics"", ""Ocean view"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Single oven"", ""Wifi"", ""Host greets you"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outlet covers"", ""Essentials"", ""Dishes and silverware"", ""Gas stove"", ""Hammock"", ""Long term stays allowed"", ""Barbecue utensils"", ""First aid kit"", ""Baking sheet"", ""Coffee maker: drip coffee maker"", ""Outdoor shower"", ""TV"", ""Books and reading material"", ""Safe"", ""Private backyard"", ""Blender"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Coffee"", ""Courtyard view"", ""Beach essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Beach view"", ""Conditioner"", ""Mosquito net"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""Exterior security cameras on property"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Clothing storage: closet""]",$409.00,3,1125,t,24,49,79,346,2025-03-23,3,3,0,265,1,18,7362.0,2024-09-04,2025-02-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1
2841,2841,city scrape,Canopy Horse Chalet,,573022945,2024-04-18,,,f,"['email', 'phone']",f,t,Cayo,Cayo,17.3228,-89.00753,Entire home,Entire home/apt,4,1.0,1.0,2.0,"[""BBQ grill"", ""Fire extinguisher"", ""First aid kit"", ""Pets allowed"", ""Wifi"", ""Kitchen"", ""Fire pit"", ""Hair dryer"", ""Free parking on premises"", ""Outdoor dining area""]",$149.00,1,365,,30,60,90,269,2025-03-23,0,0,0,269,0,0,0.0,,,,,,,,,,,f,2
2842,2842,city scrape,1 Bedroom Condo Placencia - Brisa Oceano,,573676438,2024-04-22,within an hour,100%,f,"['email', 'phone']",t,t,Stann Creek Mainland,Stann Creek,16.515217421964987,-88.36597955498657,Private room in condo,Private room,2,1.0,1.0,0.0,"[""Fire extinguisher"", ""Beach view"", ""Beach access \u2013 Beachfront"", ""Smoke alarm"", ""Outdoor shower"", ""TV"", ""Air conditioning"", ""Exercise equipment"", ""Exterior security cameras on property"", ""Smoking allowed"", ""Wifi"", ""Kitchen"", ""Iron"", ""Free parking on premises""]",$454.00,1,365,t,12,42,64,238,2025-03-23,2,2,0,238,1,12,5448.0,2024-06-15,2025-01-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4
2843,2843,city scrape,1 Bed Room Condo  Placencia - Ocean View,,573676438,2024-04-22,within an hour,100%,f,"['email', 'phone']",t,t,Stann Creek Mainland,Stann Creek,16.51507447464535,-88.36593663964233,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Fire extinguisher"", ""Lock on bedroom door"", ""Beach access \u2013 Beachfront"", ""Smoke alarm"", ""Outdoor shower"", ""TV"", ""Air conditioning"", ""Exercise equipment"", ""Exterior security cameras on property"", ""Smoking allowed"", ""Wifi"", ""Kitchen"", ""Iron"", ""Free parking on premises""]",$556.00,1,365,t,28,58,82,261,2025-03-23,0,0,0,261,0,0,0.0,,,,,,,,,,,t,4
2844,2844,city scrape,1 Bedroom Beach Front Condo,"We are located in the heart of Placencia. Come and experience the Belize culture first hand. Friendly people, tropical environment, delicious food and breath taking beach",573676438,2024-04-22,within an hour,100%,f,"['email', 'phone']",t,t,Stann Creek Mainland,Stann Creek,16.515180662752233,-88.36593522398879,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Fire extinguisher"", ""Waterfront"", ""Beach view"", ""Beach access \u2013 Beachfront"", ""Smoke alarm"", ""Outdoor shower"", ""TV"", ""Air conditioning"", ""Exercise equipment"", ""Exterior security cameras on property"", ""Smoking allowed"", ""Wifi"", ""Kitchen"", ""Iron"", ""Resort access"", ""Free parking on premises""]",$563.00,1,365,t,30,60,84,263,2025-03-23,0,0,0,263,0,0,0.0,,,,,,,,,,,t,4
2845,2845,city scrape,CariVenta 1 bedroom condo with pool - 1B,,572875223,2024-04-17,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.73854,-88.02891,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Ethernet connection"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Hair dryer"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Oven"", ""Pool"", ""Wifi"", ""Coffee maker"", ""Host greets you"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Long term stays allowed"", ""Shower gel"", ""First aid kit"", ""HDTV with Amazon Prime Video"", ""Bikes"", ""Outdoor shower"", ""Patio or balcony"", ""Safe"", ""Blender"", ""Pool view"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Garden view""]",$382.00,2,365,t,28,49,79,259,2025-03-23,6,6,0,259,1,36,13752.0,2024-12-28,2025-02-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,6
2846,2846,city scrape,CariVenta 1 bedroom condo with pool - 2B,,572875223,2024-04-17,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.73901,-88.02741,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Ethernet connection"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Hair dryer"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Oven"", ""Pool"", ""Wifi"", ""Host greets you"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Long term stays allowed"", ""Shower gel"", ""First aid kit"", ""Bikes"", ""Outdoor shower"", ""TV"", ""Patio or balcony"", ""Safe"", ""Blender"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Coffee maker""]",$363.00,2,30,t,14,44,74,254,2025-03-23,3,3,0,254,3,18,6534.0,2024-12-09,2024-12-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,6
2847,2847,city scrape,2 Bedroom Ocean View Condo,"We are located in the heart of Placencia. Come and experience the Belize culture first hand. Friendly people, tropical environment, delicious food and breath taking beach",573676438,2024-04-22,within an hour,100%,f,"['email', 'phone']",t,t,Stann Creek Mainland,Stann Creek,16.51507419766756,-88.36593663964233,Entire condo,Entire home/apt,4,2.0,2.0,2.0,"[""Fire extinguisher"", ""Waterfront"", ""Beach view"", ""Beach access \u2013 Beachfront"", ""Smoke alarm"", ""Outdoor shower"", ""TV"", ""Air conditioning"", ""Exercise equipment"", ""Smoking allowed"", ""Wifi"", ""Kitchen"", ""Iron"", ""Free parking on premises""]",$745.00,1,365,t,27,57,81,260,2025-03-23,1,1,0,260,0,6,4470.0,2025-01-16,2025-01-16,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,t,4
2848,2848,city scrape,CariVenta 1 bedroom condo with pool - 3B,,572875223,2024-04-17,within an hour,100%,f,"['email', 'phone']",t,t,Belize Islands,Belize,17.73982,-88.0276,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Ethernet connection"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Hair dryer"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Oven"", ""Pool"", ""Wifi"", ""Host greets you"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Long term stays allowed"", ""Shower gel"", ""First aid kit"", ""Bikes"", ""Outdoor shower"", ""TV"", ""Patio or balcony"", ""Safe"", ""Blender"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Sun loungers"", ""Fire extinguisher"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Clothing storage"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Ceiling fan"", ""Coffee maker""]",$363.00,2,365,t,30,60,90,270,2025-03-23,6,6,1,270,0,36,13068.0,2025-01-07,2025-03-05,5.0,4.83,5.0,5.0,5.0,4.83,4.83,,t,6
2850,2850,city scrape,Mile 9 Camp House,,567960559,2024-03-19,,,f,"['email', 'phone']",f,t,Belize Mainland,Belize,17.46938,-88.31139,Private room in guesthouse,Private room,2,2.0,2.0,2.0,"[""Dedicated workspace"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Mini fridge"", ""Dryer \u2013 In building"", ""Kitchen"", ""Lake access"", ""Washer"", ""Hangers"", ""Hot water"", ""Wifi"", ""Iron"", ""Essentials"", ""First aid kit"", ""TV"", ""Safe"", ""Microwave"", ""Free parking on premises"", ""Fire extinguisher"", ""Smoke alarm"", ""Clothing storage"", ""Exterior security cameras on property""]",$171.00,1,365,t,21,44,74,254,2025-03-23,0,0,0,254,0,0,0.0,,,,,,,,,,,f,2
2852,2852,city scrape,Toucan Room,Adjacent to Barton Creek Cave Archeological Reserve,574226226,2024-04-25,,,f,"['email', 'phone']",f,t,Cayo,Cayo,17.116979555539768,-88.92806712095444,Entire cabin,Entire home/apt,8,1.0,1.0,4.0,"[""BBQ grill"", ""Pocket wifi"", ""Outdoor playground"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Bed linens"", ""Valley view"", ""Kitchen"", ""Luggage dropoff allowed"", ""Shared backyard"", ""Outdoor dining area"", ""Lake access"", ""Waterfront"", ""Board games"", ""Washer"", ""Cooking basics"", ""Breakfast"", ""Free resort access"", ""Hangers"", ""Hot water"", ""Oven"", ""Resort view"", ""Portable fans"", ""Wifi"", ""Shampoo"", ""Room-darkening shades"", ""Dishes and silverware"", ""Paid dryer \u2013 In building"", ""Hammock"", ""Hot water kettle"", ""Essentials"", ""Long term stays allowed"", ""Shower gel"", ""River view"", ""Barbecue utensils"", ""First aid kit"", ""Single level home"", ""Outdoor shower"", ""Mountain view"", ""TV"", ""Housekeeping - included with your stay"", ""Fire pit"", ""Beach access \u2013 Beachfront"", ""Coffee"", ""Free parking on premises"", ""Beach essentials"", ""Self check-in"", ""Sun loungers"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Building staff"", ""Conditioner"", ""Dining table"", ""Park view"", ""Outdoor kitchen with oven, sink"", ""Drying rack for clothing"", ""Clothing storage"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Body soap"", ""Private entrance"", ""Garden view""]",$419.00,1,365,t,11,41,71,248,2025-03-23,0,0,0,248,0,0,0.0,,,,,,,,,,,t,2
2856,2856,city scrape,Casa Weldy at Cerros Peninsula,,572880414,2024-04-17,within a day,100%,f,"['email', 'phone']",f,t,Corozal,Corozal,18.3542035,-88.333775,Entire home,Entire home/apt,6,3.0,3.0,3.0,"[""Free dryer \u2013 In building"", ""Backyard"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Toaster"", ""Outdoor dining area"", ""Window guards"", ""Waterfront"", ""Board games"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Dishes and silverware"", ""Long term stays allowed"", ""First aid kit"", ""Ceiling fan"", ""Coffee maker: drip coffee maker"", ""TV"", ""Blender"", ""Beach access \u2013 Beachfront"", ""Free parking on premises"", ""Dishwasher"", ""Fire extinguisher"", ""Washer \u2013\u00a0In building"", ""Smoke alarm"", ""Dining table"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Stainless steel gas stove""]",$405.00,1,28,t,30,60,90,269,2025-03-23,1,1,0,269,1,6,2430.0,2024-11-22,2024-11-22,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,f,1
2857,2857,city scrape,Modern Studio,,539263081,2023-09-27,within an hour,100%,t,"['email', 'phone']",t,t,Cayo,Cayo,17.241188591611362,-89.02782086347656,Entire bungalow,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Heating - split type ductless system"", ""Bed linens"", ""Kitchen"", ""Laundromat nearby"", ""Hair dryer"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Refrigerator"", ""Iron"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Free parking on premises"", ""Fire extinguisher"", ""Coffee maker: espresso machine"", ""Stainless steel gas stove""]",$108.00,1,365,t,0,28,58,228,2025-03-23,4,4,1,228,2,24,2592.0,2024-10-20,2025-02-23,4.75,4.75,4.75,5.0,5.0,4.75,4.75,,t,4
2860,2860,city scrape,Wooden Tipi Tent,,574971406,2024-04-30,,,,"['email', 'phone']",t,t,Belize Mainland,Belize,17.57115398558015,-88.38035579770803,Tent,Entire home/apt,1,1.0,2.0,2.0,"[""BBQ grill"", ""Fire extinguisher"", ""Outdoor shower"", ""Exterior security cameras on property"", ""Pool"", ""Wifi"", ""Fire pit"", ""Paid parking on premises"", ""Free parking on premises"", ""Outdoor dining area""]",$72.00,1,365,t,29,59,89,269,2025-03-23,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1
